UserWise, 6 groups. Version 15 of notebook. Best of leaderboard up to now (06 02 02) is 0.07859379381621226 on val, 0.09847160817320726 on test.
Submission scored 0,14072 :(
Trial,SLIM_w_group_0,RP3b_w_group_0,ItemKNN_w_group_0,SLIM_w_group_1,RP3b_w_group_1,ItemKNN_w_group_1,SLIM_w_group_2,RP3b_w_group_2,ItemKNN_w_group_2,SLIM_w_group_3,RP3b_w_group_3,ItemKNN_w_group_3,SLIM_w_group_4,RP3b_w_group_4,ItemKNN_w_group_4,SLIM_w_group_5,RP3b_w_group_5,ItemKNN_w_group_5,Accuracy_val,Accuracy_test
222,0.006742572912594055,0.1638653876260343,0.8293920394613717,0.39756136793113084,0.31142482055990234,0.2910138115089668,0.49218369619612445,0.19786310672249036,0.30995319708138513,0.7902121979282838,0.047374310764789936,0.16241349130692626,0.41930641221543047,0.22094087231629775,0.3597527154682718,0.5532080461681974,0.27119123049260285,0.17560072333919963,0.07864138815021848,0.09754823133403329
223,0.006465351240431862,0.24766334622167296,0.7458713025378952,0.4395162857959879,0.30430400111818934,0.2561797130858228,0.539187526169555,0.18204652297186763,0.2787659508585774,0.6893664571526902,0.08127260051237933,0.22936094233493054,0.4529761245242657,0.22654277681964743,0.320481098656087,0.5831297644338982,0.2687250752625411,0.14814516030356067,0.07875134203817459,0.09780919937868537
224,0.004636774290893723,0.25414230517066855,0.7412209205384377,0.42300153418210873,0.31017841588027295,0.2668200499376184,0.5316085017521267,0.184453169073656,0.2839383291742173,0.7885983649183257,0.055917984682741055,0.15548365039893322,0.45508330580152173,0.22806543370037372,0.31685126049810447,0.6055929247354691,0.25498362545584247,0.13942344980868848,0.07870422051390852,0.09783112563040378
225,0.00010680426219571049,0.2948081424408641,0.7050850532969403,0.4190797105600094,0.30859703491846424,0.2723232545215263,0.536373116459305,0.1839756976997679,0.2796511858409272,0.8136589834329624,0.04900445184948913,0.13733656471754857,0.46589903282425743,0.20831301761890833,0.3257879495568344,0.5814817172800559,0.278173143806352,0.14034513891359202,0.07868606809415471,0.09783889934501225
226,0.0004892627908613177,0.290825552912596,0.7086851842965427,0.43847496993346113,0.2860754010555572,0.27544962901098174,0.5197575384151343,0.2038241812207043,0.2764182803641614,0.7697238436406993,0.062357679169342435,0.16791847718995814,0.45473627973103276,0.19163055388494166,0.3536331663840257,0.5893775544003365,0.2838844146088767,0.12673803099078687,0.07873836672116678,0.09783992775644036
227,0.00016093351704643075,0.2361143046632671,0.7637247618196865,0.4359148353459673,0.27923449744922574,0.28485066720480684,0.5451065623854859,0.1870607812069903,0.2678326564075237,0.7089750556978417,0.0756789587633571,0.2153459855388012,0.4694395815767884,0.18366429160086498,0.3468961268223467,0.5994209708790181,0.2874725919936643,0.11310643712731759,0.07865794110685978,0.09787060501087441
228,0.003151860851654481,0.29634568315297,0.7005024559953754,0.4087525992371842,0.3278686108656137,0.26337878989720204,0.5014702127458925,0.19792436068640948,0.30060542656769806,0.714955082253751,0.06622473534473051,0.21882018240151832,0.46187090653249596,0.17730954825948259,0.36081954520802156,0.5856651340009936,0.27751014385232087,0.1368247221466855,0.0786613604070329,0.09774688385696938
229,0.005144188669993066,0.2762300660357087,0.7186257452942982,0.42461161396506875,0.3091806713685984,0.26620771466633286,0.542258807372293,0.19055896009277043,0.2671822325349366,0.769065696207936,0.06095923497149582,0.1699750688205682,0.45889424009991375,0.20526505130969153,0.3358407085903947,0.5679423132416498,0.2970769593752112,0.13498072738313904,0.07863195728087437,0.09784708418505766
230,0.0004977865322047715,0.2558226875787276,0.7436795258890676,0.4072061104979076,0.30780175733131754,0.2849921321707749,0.4681591031905519,0.21914356634160753,0.31269733046784054,0.6528277380246246,0.08938839825788994,0.25778386371748546,0.44086946133575966,0.204099696533619,0.3550308421306213,0.6051354514082675,0.28831884051774775,0.10654570807398481,0.07850672380096185,0.09777714806255923
231,0.007318626729568171,0.36412030418601493,0.6285610690844168,0.43962117396454803,0.29089401248065544,0.2694848135547964,0.4303331327363165,0.21554657661282753,0.354120290650856,0.7905489474798989,0.051456780136095705,0.15799427238400546,0.4770541843313644,0.21673044657392507,0.30621536909471053,0.5482401364558193,0.3025039991953124,0.1492558643488684,0.07875034070951295,0.09801790062422472
232,0.006778133404232811,0.35385879595035014,0.639363070645417,0.4376092137471145,0.27499303921914553,0.28739774703374005,0.4966505247835121,0.18678562051030562,0.31656385470618215,0.6703312212811889,0.08203491986220884,0.2476338588566021,0.4768263281482878,0.21302819326562475,0.3101454785860874,0.5665400289472118,0.289967267946491,0.14349270310629705,0.0787459745067379,0.0980959812153328
233,0.007692073829546957,0.36570010745272574,0.6266078187177273,0.4564981262993844,0.2744694003616283,0.26903247333898733,0.48904903099764124,0.19939009619448286,0.31156087280787575,0.6552437030157242,0.09371284319973519,0.25104345378454057,0.48801893713909783,0.21413100047388228,0.2978500623870199,0.5845665483542609,0.27723971888848364,0.1381937327572554,0.07867100539003394,0.09814110598367126
234,0.007343326884932542,0.3804647285520338,0.6121919445630337,0.4529787902710018,0.28168287782538254,0.2653383319036156,0.29844781827309963,0.25784683257608765,0.4437053491508127,0.8106114834231686,0.04683751410392266,0.14255100247290875,0.49158973039344617,0.18347218701278867,0.3249380825937652,0.5322886954851191,0.32583689755283274,0.14187440696204817,0.07850027521175112,0.09792315199550532
235,0.004217208664087107,0.36815184774335336,0.6276309435925594,0.4381004540342843,0.2777942125998343,0.2841053333658814,0.5191786253903686,0.21813534999735246,0.26268602461227886,0.6278138753745863,0.10199980538911395,0.27018631923629977,0.47256000593366687,0.2507519883406776,0.2766880057256556,0.5689685330255806,0.2917399368309542,0.13929153014346515,0.07861633833383729,0.0982449326975556
236,0.006213808868068764,0.194564155052238,0.7992220360796932,0.46004880767791356,0.24918906649692332,0.290762125825163,0.46803300796932906,0.1797080238958618,0.35225896813480906,0.6652655393718814,0.08410479459418783,0.2506296660339307,0.4809108281352551,0.1608978461683102,0.3581913256964347,0.547218448465458,0.2874043500943484,0.16537720144019372,0.07852345796101612,0.09789043004641634
237,0.008357218646145715,0.36791580454195705,0.6237269768118971,0.4835191084095984,0.2834813269180222,0.23299956467237937,0.5430554725960682,0.17368798319755174,0.28325654420638,0.8395168570049665,0.03918804882065182,0.12129509417438183,0.4967154621683113,0.20961319658249547,0.29367134124919314,0.6002358524029868,0.2668221413058939,0.13294200629111932,0.07866497430799577,0.09803735770539515
238,0.0035288548162634346,0.240897520971959,0.7555736242117775,0.48370807127094895,0.2732087707432408,0.2430831579858102,0.4650957175051632,0.20152331067856905,0.33338097181626786,0.6317805445619041,0.10798308412587077,0.2602363713122252,0.47308095533332123,0.23099769104934761,0.29592135361733113,0.5780488359100767,0.31136689393694994,0.11058427015297333,0.07849649542260549,0.09812858558098939
239,0.17598540051279202,0.30292059162974455,0.5210940078574635,0.37199961422395633,0.3386126630167492,0.2893877227592945,0.36761349803356674,0.2906444995451466,0.3417420024212866,0.049129792485297245,0.21114700506750053,0.7397232024472022,0.43104789623324713,0.189314534353718,0.37963756941303484,0.5949192930534314,0.24954383955507686,0.15553686739149178,0.07746984617621372,0.09636428170650771
240,0.009572219678033166,0.2832526319864585,0.7071751483355083,0.3987839818823328,0.2932025623747243,0.30801345574294275,0.5712822668316402,0.16341942740591595,0.2652983057624439,0.40649073890029636,0.15789709085033243,0.4356121702493712,0.47635188394140693,0.22412009968834515,0.29952801637024784,0.49426638858728916,0.1688885415376631,0.3368450698750477,0.07857491121896784,0.09753977091749061
241,0.0019184236054172643,0.3131876325746505,0.6848939438199322,0.4236667792430778,0.3043224710189465,0.27201074973797573,0.5346561750095431,0.18745423709409845,0.2778895878963585,0.3359632785727009,0.17379409900126483,0.4902426224260344,0.4651146189169779,0.20779535975052574,0.3270900213324963,0.5737223601629727,0.2867005133764713,0.13957712646055614,0.07840118474658463,0.09773961466382321
242,0.0047989229222235325,0.2571813251492464,0.73801975192853,0.4405857742356867,0.33760556006893494,0.2218086656953783,0.529425586554235,0.18153238160024526,0.2890420318455198,0.7969692492100195,0.058782153852122036,0.1442485969378584,0.43433665608222266,0.24628097416621889,0.3193823697515584,0.5962337043879484,0.3015314532125655,0.10223484239948603,0.07870298739223416,0.09766751763171834
243,0.006741375689255317,0.3233408708737754,0.6699177534369694,0.41537446207618184,0.32828569432631993,0.25633984359749823,0.42437995063244904,0.23021427940230202,0.34540576996524885,0.6729540246270576,0.08619965028823137,0.24084632508471102,0.39349156475303404,0.2559686588481481,0.3505397763988178,0.6045805800952839,0.28799702478250877,0.10742239512220722,0.07859284198748337,0.09769125302937803
244,0.008723038336405881,0.27660985794790005,0.714667103715694,0.4814277612821652,0.26860593638060165,0.2499663023372331,0.32650442798140517,0.2526615438741306,0.42083402814446425,0.657916206930287,0.09257962267240148,0.24950417039731146,0.4511477456419665,0.23703924378976599,0.31181301056826743,0.554559444901588,0.318954431128187,0.1264861239702249,0.07850570819803458,0.0979951887212274
245,0.017023016637845178,0.32862291775877545,0.6543540656033793,0.3006100919631648,0.5447702206593386,0.15461968737749676,0.6342294256256579,0.200802361992372,0.16496821238197007,0.6498327731325414,0.10038757492419137,0.2497796519432673,0.07899002372820847,0.4039728787788654,0.5170370974929261,0.6076916535244755,0.28662677049234025,0.10568157598318413,0.07784034318777754,0.09655505254227074
246,0.0386128626107262,0.14523934903731736,0.8161477883519563,0.221667970531973,0.6897674112964196,0.08856461817160727,0.48271852870815224,0.19522760016688914,0.3220538711249587,0.8072474479544751,0.04967255452297549,0.14307999752254935,0.47636970253635474,0.23899166894928964,0.2846386285143557,0.6196910941740221,0.23584237890300153,0.14446652692297632,0.07856920225423022,0.09703536355666705
247,0.021033282295928664,0.303792091321512,0.6751746263825593,0.4325541230666697,0.28963708635385493,0.27780879057947544,0.4075817805324036,0.22666634235096986,0.36575187711662654,0.6143159627189023,0.09794051337055823,0.28774352391053953,0.4077422375680474,0.22897403714223705,0.36328372528971564,0.5584025619868799,0.3130164447830117,0.12858099323010835,0.07849927942863187,0.09798120044215945
248,0.01043055229412681,0.3374429114472939,0.6521265362585793,0.27949806182566916,0.5949421533628979,0.125559784811433,0.5658437026669549,0.1718961522414152,0.2622601450916299,0.6789195894885904,0.09688850870660448,0.22419190180480505,0.7900867987340607,0.09520323952681567,0.1147099617391236,0.6206106356281192,0.22512729216444555,0.15426207220743532,0.078689390943388,0.0978352729592648
249,0.00808215550625039,0.29672886734332654,0.695188977150423,0.18470698621956763,0.6752149102944978,0.14007810348593452,0.5603365894794267,0.1846803720233539,0.2549830384972194,0.6747164184485022,0.09728780518250488,0.2279957763689928,0.6479594388717286,0.15954544766829626,0.1924951134599751,0.5651996788669537,0.2787291464856146,0.15607117464743184,0.07875235572394594,0.09755644526952374
