Trial,SLIM_w_group_0,RP3b_w_group_0,ItemKNN_w_group_0,SLIM_w_group_1,RP3b_w_group_1,ItemKNN_w_group_1,SLIM_w_group_2,RP3b_w_group_2,ItemKNN_w_group_2,SLIM_w_group_3,RP3b_w_group_3,ItemKNN_w_group_3,SLIM_w_group_4,RP3b_w_group_4,ItemKNN_w_group_4,SLIM_w_group_5,RP3b_w_group_5,ItemKNN_w_group_5,SLIM_w_group_6,RP3b_w_group_6,ItemKNN_w_group_6,SLIM_w_group_7,RP3b_w_group_7,ItemKNN_w_group_7,SLIM_w_group_8,RP3b_w_group_8,ItemKNN_w_group_8,SLIM_w_group_9,RP3b_w_group_9,ItemKNN_w_group_9,Accuracy_val,Accuracy_test
138,0.4862250055440948,0.3764531713845813,0.13732182307132382,0.11735785831445025,0.13828579736544525,0.7443563443201044,0.31689065278938927,0.08024113767249395,0.6028682095381168,0.14969333649868882,0.36551746640223864,0.4847891970990724,0.5360004852510846,0.0016156739984684665,0.46238384075044703,0.4822943961920224,0.16253972665645622,0.35516587715152137,0.4957745245500308,0.19074705158864477,0.31347842386132446,0.5823067598172459,0.07288836238671247,0.3448048777960417,0.31985348032147015,0.38025118268389546,0.29989533699463433,0.4722130103267125,0.4419483465455152,0.08583864312777244,0.07874446055238246,0.09806007462327761
139,0.44785718680419456,0.44364514986616976,0.10849766332963563,0.12547478863476091,0.10345922977590423,0.7710659815893348,0.34279788273174583,0.12826238489893133,0.5289397323693228,0.14758552199930064,0.3481823009342128,0.5042321770664865,0.5163281955883473,0.0007117142740063232,0.48296009013764635,0.505610800499034,0.2415515184621212,0.2528376810388449,0.4531587734921925,0.2024125073260833,0.34442871918172424,0.6953259485339902,0.045656709121947366,0.25901734234406243,0.3158979605656679,0.39480628630437936,0.28929575312995276,0.47331035314120184,0.4436250918814718,0.0830645549773264,0.07857798955131945,0.09804572363670129
140,0.47952376491061377,0.3553147345468707,0.1651615005425155,0.09806135577752245,0.08118573141464576,0.8207529128078319,0.3213090392034262,0.13298736581439302,0.5457035949821807,0.22855882903199118,0.355450481430768,0.4159906895372408,0.5287779243190937,0.02179935152198395,0.4494227241589224,0.5440416793516993,0.2448688262792124,0.21108949436908828,0.4145227858565904,0.17168575506157746,0.4137914590818321,0.6525166721198253,0.0579016372079477,0.2895816906722269,0.2834512934945171,0.3742180799350817,0.34233062657040125,0.44257678338473894,0.42871009492997975,0.12871312168528132,0.0785862166540705,0.0980826682020908
141,0.517297336964898,0.3581562539320635,0.12454640910303848,0.07250175241972749,0.13833457919160883,0.7891636683886637,0.3420074086737292,0.08195902101155358,0.5760335703147171,0.144329050910406,0.40075794772804324,0.4549130013615509,0.5315722927725001,0.05214308218037207,0.4162846250471277,0.5206334856203254,0.16389481590924015,0.31547169847043444,0.4645510888523538,0.16014283980448304,0.3753060713431632,0.599762447889066,0.08904761366739676,0.3111899384435373,0.29496116748399437,0.3726007027185853,0.33243812979742027,0.553328236989245,0.371737424989011,0.07493433802174397,0.07868638684414013,0.09814365978424786
142,0.5372032380259919,0.3310381348457218,0.13175862712828626,0.07431931223351006,0.14383986467671261,0.7818408230897774,0.3220085805138259,0.05874022808040167,0.6192511914057723,0.15870214353062959,0.36244816966190246,0.47884968680746803,0.46974412031205093,0.028705745094811063,0.501550134593138,0.5330998395537798,0.17306885472052277,0.2938313057256974,0.5008068278215564,0.15347646186942956,0.3457167103090139,0.6329697649824235,0.036497399209012224,0.33053283580856413,0.30452196541138443,0.4344218595710257,0.2610561750175899,0.5594297354571074,0.38716668170171964,0.053403582841172935,0.07861685248635022,0.09817673785241433
143,0.570875399266752,0.33932468273349314,0.08979991799975495,0.06333812005761973,0.13961794407428332,0.797043935868097,0.31169944362114416,0.0357136166861067,0.6525869396927492,0.137413051002925,0.3787729346852846,0.4838140143117904,0.4853565330619769,0.06342106188128735,0.4512224050567357,0.5582035157241633,0.13281339473218856,0.30898308954364806,0.5237133696612918,0.14957429909587966,0.3267123312428285,0.5991716588766762,0.06815837353568671,0.33266996758763706,0.3104795331137284,0.3677903311850329,0.32173013570123876,0.6069570212715936,0.28850345304763786,0.10453952568076856,0.07871325059484793,0.09806313292353584
144,0.5094621400375124,0.3149613681549166,0.1755764918075709,0.1440499672507557,0.16888411124317926,0.687065921506065,0.3911985729863089,0.08210779645078171,0.5266936305629094,0.15668475371043528,0.4055187481506991,0.4377964981388656,0.5245974195405841,0.04902457016511522,0.42637801029430056,0.49212539084763574,0.30567249870218277,0.2022021104501814,0.41562685133053406,0.19394706930543715,0.39042607936402884,0.5465217767711449,0.12927321848064113,0.324205004748214,0.3202018162185546,0.363884231140152,0.3159139526412933,0.5065346988844834,0.38882587096714566,0.10463943014837095,0.07857754670878475,0.09802748995014714
145,0.5119066630366479,0.38961343514374946,0.09847990181960257,0.06915395175498124,0.16780841487882944,0.7630376333661893,0.2879033341470759,0.02570297635883851,0.6863936894940855,0.1689832844468787,0.342025920359905,0.48899079519321637,0.5498577419430428,0.01103068522836971,0.43911157282858754,0.5567377740616783,0.12843216196018126,0.31483006397814034,0.6247643282677011,0.10882473945825567,0.26641093227404317,0.575346700987448,0.0831681654169765,0.34148513359557553,0.2746116045008555,0.5015074655392362,0.2238809299599083,0.5198556162233826,0.43975593567635446,0.04038844810026296,0.07851235349768255,0.09803806340124574
146,0.5799634625930187,0.26458351085165316,0.1554530265553281,0.06358053392854998,0.12473079380568458,0.8116886722657654,0.3068940008656137,0.08859681605932959,0.6045091830750567,0.14523677839425347,0.3640236912423709,0.49073953036337553,0.38906778033523803,0.15537876272052306,0.4555534569442388,0.6245865808798461,0.15794769480073326,0.21746572431942054,0.4765813190764765,0.21398314329259313,0.3094355376309304,0.5576662825396531,0.09944685235121142,0.34288686510913546,0.33352825299101824,0.31986672647405884,0.3466050205349229,0.4725665842702229,0.45112498681445906,0.07630842891531799,0.07883930391358279,0.09813692452118136
147,0.5481530397807435,0.30329086345825856,0.148556096760998,0.0847361939503774,0.12357177953194849,0.7916920265176741,0.3431415016576549,0.08054967760810877,0.5763088207342363,0.1465045987627743,0.3361088981071836,0.5173865031300421,0.39356513738003135,0.1632320001378722,0.44320286248209634,0.6498379997545352,0.16686466883934403,0.18329733140612087,0.5178149056262121,0.1979040314992135,0.2842810628745745,0.5918628643828647,0.07086389418789112,0.3372732414292442,0.3902046620429288,0.37394609631660075,0.2358492416404705,0.4740918342574314,0.4456184967858343,0.08028966895673438,0.0788865571189598,0.09823167392411561
148,0.5683528412164403,0.2898140635300624,0.1418330952534973,0.07603404569369455,0.10257406481620936,0.8213918894900961,0.26737138237182473,0.10288323723373652,0.6297453803944387,0.16784895852206702,0.33375796717549394,0.498393074302439,0.36635028015877646,0.18292328360991242,0.45072643623131114,0.6232558047995692,0.20176587388422218,0.17497832131620872,0.4812674631938418,0.22661375329506317,0.292118783511095,0.4524257937438991,0.09580058816393312,0.45177361809216776,0.40885566691607034,0.3784968761113405,0.2126474569725891,0.4050375397287991,0.47986943545775884,0.11509302481344207,0.0787472008619673,0.09822750208484586
149,0.5770264150185266,0.2857091589366864,0.13726442604478703,0.07012481340079163,0.1007747685121465,0.8291004180870618,0.2105511789294005,0.11367361466793474,0.6757752064026648,0.166398526786021,0.33698585091675176,0.49661562229722733,0.41483941566498844,0.16729046529735683,0.41787011903765475,0.6303388105580091,0.19385435150162939,0.17580683794036156,0.48060171682965264,0.22769623193499003,0.2917020512353574,0.44524204318466554,0.09322090875312374,0.46153704806221074,0.4093442056432162,0.3797898097738927,0.2108659845828911,0.4075168268112919,0.45352091925601223,0.13896225393269587,0.07881732364938591,0.09816969145549923
150,0.5416684315900586,0.32618186756333084,0.13214970084661057,0.07114934373911326,0.07578197656505725,0.8530686796958293,0.20367642512782053,0.12238503986924511,0.6739385350029343,0.1688154572849277,0.3426651451649083,0.488519397550164,0.3600994066521504,0.19049177706846193,0.44940881627938767,0.6351578638152513,0.19556799485685886,0.16927414132788973,0.46769916795091304,0.23186270268374948,0.3004381293653374,0.44773982436694376,0.08754923281181681,0.46471094282123954,0.44150461537027,0.3545158821320692,0.20397950249766084,0.4105984427445146,0.45552521360099085,0.13387634365449466,0.07866519966530745,0.09812426157800445
151,0.5381716049142811,0.30392086046605277,0.15790753461966603,0.08108675276817316,0.10142244978549714,0.8174907974463298,0.26482302089429555,0.09290241595362486,0.6422745631520796,0.16866327740906611,0.34448568416409825,0.48685103842683564,0.4222854700264342,0.1686687196225655,0.4090458103510003,0.5883414528886471,0.23277487334055133,0.1788836737708015,0.5259731730601067,0.20240760906328814,0.2716192178766052,0.430204768685166,0.08856787772442481,0.48122735359040925,0.43461337854540083,0.3383424580753697,0.22704416337922953,0.3858058025970088,0.49721140492095783,0.11698279248203336,0.07873009438949602,0.09825369508375703
152,0.5818569693147444,0.2893851319526634,0.12875789873259214,0.05972702239292897,0.11337025585339738,0.8269027217536737,0.23216499477856245,0.1386574862478657,0.6291775189735719,0.1707238612965997,0.2933171622554482,0.5359589764479521,0.4409639167433382,0.14587374778630813,0.4131623354703537,0.6416762183808488,0.1982279554181619,0.1600958262009892,0.47712477098806766,0.2373102423474002,0.285564986664532,0.4198966462082808,0.10558942050113666,0.4745139332905825,0.43780087207524776,0.36876890793851996,0.19343021998623228,0.44314560949705384,0.4228286889646388,0.13402570153830728,0.07872588452848318,0.098324238851483
153,0.5934541687973063,0.278332751052877,0.12821308014981653,0.08089845976474966,0.11140744888039657,0.8076940913548537,0.22018281221871636,0.12918708660499761,0.650630101176286,0.15531869746932872,0.3003027061780748,0.5443785963525964,0.3747162023732101,0.2048590112345102,0.4204247863922796,0.6594575272243403,0.16616068000113512,0.1743817927745247,0.5478145304248381,0.21135218695559366,0.24083328261956827,0.6045434878540795,0.08166142326659595,0.3137950888793246,0.39716950941149604,0.3998670213350396,0.20296346925346428,0.38243374518823847,0.4806833421770913,0.13688291263467015,0.0786620195770562,0.0983013488032821
154,0.5012966753114966,0.3398692556656986,0.15883406902280486,0.09970652397921699,0.11185598147041241,0.7884374945503706,0.25421624964608325,0.09407909843976468,0.6517046519141521,0.17275785392625578,0.35658352944598,0.4706586166277642,0.37352196372704777,0.16876978799773037,0.45770824827522183,0.6614649842080239,0.1888129572864059,0.14972205850557016,0.43741628274465694,0.26924722079334845,0.29333649646199467,0.42515453162819283,0.09391505061291314,0.4809304177588941,0.46962970877523713,0.3146415332422165,0.21572875798254634,0.38674683945934535,0.49433750686416567,0.11891565367648904,0.07868573388636013,0.09813974403588603
155,0.5687679730299775,0.2895117780564692,0.1417202489135533,0.08165313266219015,0.13371923989072115,0.7846276274470888,0.19210213797677486,0.10623163494383414,0.701666227079391,0.1389183452807912,0.35659102877870935,0.5044906259404995,0.4097795603694961,0.2191268367659046,0.3710936028645993,0.563929799967889,0.26964251948902784,0.16642768054308332,0.4957246962706471,0.1932251411067993,0.31105016262255375,0.6251084220505547,0.07811792867096408,0.29677364927848116,0.4240622507810586,0.34499111450901265,0.2309466347099288,0.42081757090936095,0.47370917223762915,0.10547325685300993,0.07877738090749961,0.09811855176751906
156,0.6114978183746806,0.26123727456445966,0.12726490706085963,0.06418234623388659,0.10936155853334228,0.8264560952327712,0.16572806143184743,0.11324317550603871,0.7210287630621139,0.14474037313915333,0.3481863444063018,0.5070732824545447,0.42149037473858114,0.21975293149077704,0.35875669377064173,0.5758472589456307,0.2515289043947685,0.17262383665960088,0.49938247256298546,0.1910069029188048,0.30961062451820986,0.6109365913644353,0.07903410405629532,0.31002930457926925,0.40829957434872893,0.36611593415588256,0.22558449149538848,0.3952012563270825,0.5188919303564999,0.08590681331641761,0.07860371617898879,0.09811848138801617
157,0.5232732331928699,0.35724380316297033,0.11948296364415985,0.05744870078170505,0.1140246949226605,0.8285266042956344,0.20085107366616117,0.16508575744469484,0.6340631688891439,0.16627282719543063,0.3024171034181296,0.5313100693864397,0.383153359907456,0.2094445214088997,0.4074021186836443,0.5796153010683793,0.24830025021584046,0.1720844487157803,0.4659418611288371,0.21387660199820807,0.32018153687295475,0.5808007507585876,0.07220961812948773,0.34698963111192466,0.500677364429734,0.31895402228835423,0.18036861328191192,0.41585271043034955,0.48225991850083944,0.10188737106881085,0.07874481236857248,0.09825932550478211
158,0.5265125662207646,0.3581263087230563,0.11536112505617901,0.03902218105904061,0.10865543219564225,0.8523223867453171,0.1851190269558377,0.1490241599700548,0.6658568130741074,0.1391175281694088,0.33735592754297344,0.5235265442876177,0.4206589042436488,0.18432903881212903,0.39501205694422215,0.5938586778099759,0.2560814654770452,0.15005985671297886,0.5528153169232349,0.18325676624425263,0.2639279168325123,0.34552526556238716,0.11049985822934442,0.5439748762082685,0.48335890129362624,0.3083704525257127,0.20827064618066107,0.4194985727623729,0.47874475230008573,0.10175667493754133,0.07849316713380362,0.09802475594331218
159,0.5641586572613316,0.3186886899244897,0.11715265281417857,0.05875521499204394,0.1150906666884342,0.8261541183195218,0.1912286923086679,0.12880470574578412,0.6799666019455479,0.15655915934668072,0.2947649211968373,0.548675919456482,0.3481339667417074,0.17920373213218996,0.4726623011261025,0.6193829532555185,0.23653981457775847,0.1440772321667231,0.4482015316229035,0.21035767180636356,0.34144079657073295,0.5576194830669496,0.08303696160473428,0.359343555328316,0.455249043694864,0.3277864231920407,0.21696453311309524,0.4103789420932763,0.480480154944998,0.10914090296172566,0.0786947891351906,0.09813266766171573
160,0.48610731478097735,0.3797141638325739,0.13417852138644887,0.05128964030484963,0.11216454779207108,0.8365458119030793,0.20681053169545852,0.16573811006469452,0.627451358239847,0.18326875001325243,0.33984298719176115,0.4768882627949864,0.38471350930171083,0.23046631825942457,0.3848201724388646,0.6341157743656016,0.20877792172325774,0.15710630391114055,0.44920318584405333,0.20999373195485826,0.3408030822010885,0.6452544860655369,0.07694640156641865,0.27779911236804444,0.49566130319314333,0.36263907099071474,0.14169962581614204,0.40816324222881817,0.44046456955721175,0.1513721882139701,0.07868194206174517,0.09843827641973435
161,0.5044327546321263,0.34413483344151585,0.15143241192635795,0.08042780946561982,0.10963047747630532,0.8099417130580749,0.23268189230491299,0.11769968652206957,0.6496184211730175,0.16671155743958757,0.31652681295334245,0.51676162960707,0.3990625412989422,0.20714593192946704,0.39379152677159074,0.6219346007299044,0.22658831791825998,0.15147708135183574,0.443641197358297,0.2199365286547097,0.33642227398699337,0.6317872593104318,0.06962551316364342,0.2985872275259248,0.4028871912362423,0.38372133497553895,0.2133914737882186,0.4747106705751648,0.4448528649874539,0.0804364644373812,0.07877538470248328,0.0982716886130344
162,0.5214862522617535,0.329871690465013,0.1486420572732335,0.06496117298731048,0.08508435504563144,0.8499544719670581,0.17984911485025656,0.12859072466512853,0.6915601604846149,0.1662041333899014,0.2966571077205096,0.5371387588895891,0.3894721147777077,0.2147221721348376,0.3958057130874547,0.6388360898821852,0.21061597675165472,0.1505479333661601,0.5257557094939488,0.18167691637726865,0.29256737412878264,0.5937618263260411,0.07189377294110624,0.33434440073285254,0.43955923475537945,0.3482705239527437,0.21217024129187687,0.4301015866251905,0.4893702248845334,0.08052818849027606,0.07863373281162477,0.09817863454546577
163,0.5123721648744914,0.34292379461332984,0.14470404051217875,0.08220840055401105,0.10348102304640175,0.8143105763995873,0.1920515472588784,0.13017028508108958,0.677778167660032,0.1915471030729448,0.3160766118929748,0.49237628503408043,0.3412161769151248,0.23311883112874157,0.4256649919561336,0.5733786622869939,0.24439481295623686,0.1822265247567693,0.4495530099126753,0.24046221388221525,0.30998477620510934,0.6447274312332155,0.06384071601044872,0.2914318527563358,0.46244231383949685,0.35494315509668445,0.18261453106381875,0.44735795679732165,0.4620956390478317,0.09054640415484648,0.07876112826418484,0.09819009020083402
164,0.5088859500645735,0.33886734327675083,0.1522467066586757,0.08305768473982104,0.10559616134509071,0.8113461539150882,0.1913307797229259,0.11727943902070329,0.6913897812563709,0.19239278018444173,0.3325448653094815,0.4750623545060767,0.3490389522437369,0.2407204822886045,0.4102405654676586,0.6039363542202141,0.259284400657854,0.1367792451219319,0.44610855619935325,0.2455310798656257,0.3083603639350211,0.6256973793649572,0.07934537195131444,0.29495724868372836,0.44863014952926356,0.35793925012381766,0.1934306003469188,0.44134151811842826,0.4948434262408541,0.06381505564071756,0.07870825807128655,0.09816598936407074
165,0.5238493290279149,0.3342016491356904,0.14194902183639466,0.08862431370748389,0.058347901113175976,0.8530277851793402,0.16990241365489855,0.08178583779053,0.7483117485545715,0.1999798558650401,0.3034281657764197,0.49659197835854024,0.36753346792260755,0.20731474339280379,0.4251517886845886,0.5509777567962282,0.23043025650472074,0.21859198669905097,0.4215459965907706,0.29098175064347437,0.28747225276575505,0.6596178538703518,0.058295143970158,0.2820870021594902,0.3890155094421754,0.42510371333587404,0.18588077722195054,0.45992310878904785,0.4201859310383102,0.11989096017264185,0.07860080184699465,0.0982413899115039
166,0.5063763574782771,0.330101407944038,0.16352223457768486,0.07249535675444706,0.13770893551153687,0.789795707734016,0.15413315768188338,0.1799966973967868,0.6658701449213298,0.157025117078305,0.34048347695600295,0.5024914059656922,0.3142818905271935,0.21494261022729913,0.47077549924550727,0.6203524269866971,0.20747875230329482,0.17216882071000797,0.37898723094114506,0.228009540245453,0.3930032288134019,0.704988336423091,0.06573718667294567,0.22927447690396333,0.42138921356627795,0.37904940704782597,0.1995613793858959,0.39434471888580414,0.4450800737963871,0.16057520731780883,0.07860692930208425,0.0981216281054103
167,0.5503468068490006,0.3165828980205009,0.13307029513049845,0.05580066647607095,0.10707034477032122,0.8371289887536079,0.24697008201401166,0.11959236850806514,0.6334375494779231,0.15351194000739843,0.35300314583564785,0.49348491415695384,0.35679766225426296,0.14880198386047838,0.49440035388525855,0.6672929862964584,0.20686120835210012,0.1258458053514415,0.6136342135562419,0.17558425842427897,0.21078152801947908,0.6325538026996945,0.08790898705591299,0.2795372102443925,0.3981992723945411,0.34656638765783043,0.2552343399476285,0.4906520421933995,0.44585930701732646,0.06348865078927397,0.07844043546327942,0.09816854522603964
168,0.4787142010927588,0.3706247831658994,0.1506610157413418,0.09977433791481821,0.14351927151125046,0.7567063905739314,0.12928661656716758,0.12018739285877303,0.7505259905740594,0.20308935041265933,0.302732422661967,0.4941782269253738,0.37950670203368025,0.16725665845527238,0.4532366395110473,0.6287207157270382,0.18661926724682937,0.18466001702613244,0.5534491673062797,0.20599557009043748,0.24055526260328297,0.7223851949603219,0.04964626597080228,0.2279685390688757,0.37785338116651523,0.4015141361283732,0.22063248270511146,0.43644548894656165,0.48210529207974784,0.08144921897369052,0.07850121468618786,0.09840362444077366
169,0.4922468117056566,0.3120324638257479,0.19572072446859554,0.019470672622956143,0.07320206851904183,0.9073272588580019,0.22754061516101054,0.13674526903564205,0.6357141158033474,0.161976438321758,0.33684821064581505,0.5011753510324269,0.3330323237913641,0.2882104291860294,0.37875724702260644,0.5932142654135061,0.22270021169680707,0.18408552288968702,0.44113504760077843,0.21698026531040585,0.34188468708881575,0.5430928956997696,0.08097902836780632,0.37592807593242406,0.35304890843978404,0.48247293031288147,0.1644781612473344,0.36693750452138474,0.5064271477787985,0.12663534769981685,0.0785317552627507,0.09805529423988606
170,0.5225290690345061,0.3519141554892531,0.12555677547624075,0.06469706292881222,0.08069226977399173,0.854610667297196,0.25979867723507366,0.07877649503209332,0.661424827732833,0.11579410816889422,0.3186194182730122,0.5655864735580934,0.39067344453378394,0.15089038918249081,0.45843616628372524,0.6249128131991826,0.2635329249594487,0.11155426184136881,0.3890777133969752,0.17790190678385387,0.433020379819171,0.6227851226827752,0.050464742382785296,0.32675013493443944,0.4716361115262064,0.36153547572119404,0.16682841275259946,0.48861617836404914,0.42788916992455234,0.08349465171139855,0.07845710701501715,0.09807021414545376
171,0.5387917690702244,0.34522034041652544,0.11598789051325006,0.05642432181097113,0.11330532863927427,0.8302703495497546,0.20272332140083824,0.13127479468294526,0.6660018839162165,0.19311344926000135,0.2861723689517789,0.5207141817882198,0.3851443495033815,0.20794112219318003,0.4069145283034384,0.5756976873155406,0.2518778475678878,0.17242446511657167,0.47222473074155424,0.20952308001599018,0.3182521892424557,0.6002640736358076,0.07835590679913143,0.3213800195650609,0.5141923574641746,0.31118266266771916,0.17462497986810618,0.37947105941620546,0.5225030516625019,0.09802588892129274,0.07874231139543618,0.09827787302463545
172,0.5356036646338692,0.3397958495661229,0.1246004858000078,0.039144488028960096,0.10972405003218025,0.8511314619388597,0.20936622082869788,0.17702186337309656,0.6136119157982056,0.15957308672341589,0.299719899912096,0.540707013364488,0.393115585427639,0.20550465430981216,0.4013797602625488,0.5698720845552359,0.22798007970536316,0.202147835739401,0.49216051841776537,0.2126320411036696,0.29520744047856495,0.5927007266485383,0.06847202253278949,0.3388272508186722,0.45271938959506625,0.346213274791201,0.20106733561373274,0.4192655005837034,0.4774459608675733,0.10328853854872337,0.07875007565686025,0.09837504681042855
173,0.618432945762195,0.25233969412768104,0.12922736011012398,0.03887912729179222,0.07837997816658618,0.8827408945416216,0.17182075844346179,0.17222787152363664,0.6559513700329015,0.17914326392369617,0.33286892932321166,0.48798780675309217,0.440423206643736,0.18533244851765157,0.3742443448386124,0.5410476942397509,0.2430905175392395,0.21586178822100965,0.477584192100253,0.20838751554808735,0.3140282923516596,0.47925868480989464,0.07155788263440284,0.4491834325557025,0.4169591966829946,0.3882167287578036,0.19482407455920184,0.4089133741531643,0.47415543920994496,0.11693118663689062,0.07845971193847323,0.09827066940445266
174,0.6300711139522045,0.2624715239680376,0.10745736207975795,0.07695843819641095,0.13756716145820638,0.7854744003453827,0.21184324403304666,0.12440210699512323,0.6637546489718301,0.15163430187030538,0.34871243428645843,0.49965326384323616,0.4313324583249787,0.19115766444175225,0.37750987723326906,0.5904319933703083,0.20419834150061744,0.20536966512907434,0.518993115970836,0.23625116457182732,0.24475571945733673,0.6319009805560688,0.08777684972228218,0.28032216972164903,0.4524968490957239,0.3226514102210791,0.22485174068319697,0.39484474943292835,0.534940129992053,0.07021512057501862,0.07872894725141634,0.0983815020524932
175,0.5227380390157386,0.3540734394725229,0.1231885215117385,0.030076673469168678,0.11931560658596382,0.8506077199448675,0.19541983518913003,0.14014762982231294,0.664432534988557,0.14667931817825147,0.2799784601425238,0.5733422216792247,0.38370761620316324,0.2585471454766657,0.3577452383201712,0.5628011368914487,0.2049174030340892,0.23228146007446207,0.5295684837064685,0.19712187169044193,0.27330964460308943,0.5336099176458216,0.06980191142924407,0.3965881709249344,0.3920358649665265,0.3805244596404343,0.22743967539303914,0.41208833105444587,0.47380978398741697,0.1141018849581372,0.07875517985837198,0.09824779362822698
176,0.5273461314822693,0.3556760522151132,0.11697781630261748,0.028692812951106966,0.13795977945552781,0.8333474075933652,0.17611194668186492,0.13923685870083682,0.6846511946172983,0.16247435309566774,0.270815739188671,0.5667099077156612,0.39707378294085843,0.264119084744884,0.3388071323142575,0.5204940987337838,0.2602402998794115,0.21926560138680473,0.4922077125407801,0.1472979207021582,0.3604943667570616,0.5154611886604923,0.08493549762639044,0.39960331371311725,0.3986486625589575,0.31993146017696644,0.28141987726407597,0.4380760592424209,0.5149557555880113,0.04696818516956775,0.07858510784941866,0.09804813873367688
177,0.47434247189220324,0.3968134167355964,0.12884411137220028,0.041961913560105986,0.11613672257354944,0.8419013638663446,0.18671797976832666,0.15245350345118497,0.6608285167804884,0.12913571869683058,0.25476536969206154,0.6160989116111079,0.40304458668113696,0.2664647239140161,0.33049068940484705,0.5374064778216184,0.23020698182744073,0.2323865403509408,0.47706649565993287,0.15085061451991782,0.37208288982014925,0.6197061285614676,0.05051034652140664,0.3297835249171259,0.3402660625494829,0.44705301057305613,0.21268092687746096,0.5070386877918016,0.411915636694474,0.08104567551372438,0.07856329353451862,0.09815595281251593
178,0.46555350413710966,0.35593708086746007,0.17850941499543022,0.02764522276995865,0.1809760972823183,0.791378679947723,0.22502116183747536,0.1831199811574461,0.5918588570050786,0.09563664467640055,0.35552028552775417,0.5488430697958453,0.46713650078438756,0.1965669245130722,0.33629657470254026,0.574466806274698,0.25390763554670853,0.17162555817859337,0.5903713415353237,0.13802243862532865,0.27160621983934763,0.5691794524135613,0.08885656755698562,0.34196398002945316,0.2870823179130607,0.47748466620810015,0.23543301587883905,0.4635314786821313,0.3867237031602179,0.14974481815765076,0.07858023075142362,0.09814723974942176
179,0.5046137564970368,0.35841324981561845,0.13697299368734472,0.03735849918662362,0.10580948548196469,0.8568320153314117,0.3315139571879127,0.162162756266209,0.5063232865458782,0.12253443642100383,0.316337443232862,0.5611281203461342,0.31062081798408203,0.3049923358735711,0.3843868461423469,0.5433958232178646,0.23048862795092107,0.22611554883121435,0.5912822654533364,0.19799146915475985,0.21072626539190384,0.6108484319363029,0.08760022681900101,0.3015513412446961,0.4126473943405058,0.3786082411799694,0.20874436447952485,0.46787015649570324,0.4237675419609634,0.10836230154333353,0.07884745189836327,0.09845346392605651
180,0.46782975820399,0.4196939610055398,0.11247628079047031,0.038240386583515945,0.10323714890219429,0.8585224645142898,0.31623537102493726,0.20265230597262854,0.48111232300243423,0.13157279193405677,0.34990186817201124,0.518525339893932,0.30500637551388626,0.3166305284019102,0.3783630960842035,0.5141902888415723,0.23307696602688244,0.25273274513154526,0.6105826910379017,0.16243443755327214,0.22698287140882598,0.6075965985002273,0.09014959425077047,0.3022538072490022,0.37892217002777323,0.3891260461852363,0.2319517837869906,0.458227594430124,0.431171461059712,0.110600944510164,0.07879353650778369,0.09839105207858695
181,0.4798163421433265,0.41041957729879597,0.10976408055787754,0.03785873871373868,0.10244306533922458,0.8596981959470368,0.34032945653821106,0.1347247109794884,0.5249458324823005,0.11030464725733674,0.2900932393577201,0.5996021133849432,0.31745654932906603,0.3080693323020145,0.3744741183689194,0.5314579647572718,0.2259443102033046,0.2425977250394235,0.6063884426487913,0.15363032136833252,0.23998123598287618,0.5885211890149219,0.09018026976138062,0.3212985412236975,0.38426625557285027,0.3778822259435621,0.2378515184835876,0.4640302604211814,0.41979649579156925,0.11617324378724941,0.07869564675287198,0.09825325297546236
182,0.4723396355052468,0.4153840694946266,0.11227629500012659,0.03004560122911136,0.09439095226629594,0.8755634465045927,0.2833818271468104,0.3131706098325386,0.403447563020651,0.15163885020443887,0.33903996737848247,0.5093211824170787,0.3819831115116207,0.19419118375202196,0.4238257047363573,0.5206489159550023,0.21888905911904064,0.2604620249259571,0.5631636617109642,0.1669685301021729,0.2698678081868628,0.612947193539341,0.09787908450417925,0.28917372195647967,0.3633765714286389,0.4222382125832311,0.2143852159881301,0.474321396929834,0.41585890604560843,0.10981969702455756,0.07885602794979735,0.09849144408517072
183,0.5052660242313521,0.3787672690025907,0.11596670676605722,0.043151024398883964,0.10840159466802296,0.8484473809330931,0.3117112026256215,0.23325518740802556,0.45503360996635295,0.15872826169932472,0.3207524574232088,0.5205192808774666,0.2875950120455136,0.3464713204066401,0.36593366754784623,0.5091602186835734,0.23715756285959932,0.25368221845682726,0.6545715128413712,0.15398324136826197,0.19144524579036695,0.6114236091073969,0.0936116359556093,0.29496475493699376,0.3581075495963849,0.4075968231534924,0.2342956272501227,0.4605522598861158,0.4088573535141681,0.13059038659971606,0.07883205951896376,0.09857599611053593
184,0.4534720230650787,0.44454902556356274,0.10197895137135854,0.02662088942730552,0.06996684866475142,0.9034122619079431,0.3211596589112084,0.2186161157576023,0.4602242253311893,0.15677698831426634,0.3191800031337471,0.5240430085519866,0.2963099996694987,0.32341893459271587,0.38027106573778535,0.5343907446911997,0.20031205989426365,0.2652971954145366,0.665984910154807,0.15074894766738986,0.18326614217780302,0.610500896773238,0.09979763575418486,0.2897014674725772,0.35861716731567517,0.4095350542565779,0.23184777842774695,0.44481603478064924,0.4336683342393138,0.12151563098003705,0.07870160019342774,0.09852212193976094
